,CreditScore,Balance,NumOfProducts,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard_No,HasCrCard_Yes,IsActiveMember_No,IsActiveMember_Yes,Tenure-group_0-2,Tenure-group_2-4,Tenure-group_4-6,Tenure-group_6-8,Tenure-group_8-10,Age-group_1-20,Age-group_20-40,Age-group_40-60,Age-group_60-80,Age-group_80-100
9490,624,0.0,1,65801.44,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
9491,649,108306.44,1,192486.24,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9492,732,102962.62,1,120852.85,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
9493,664,103502.22,1,146191.82,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
9494,789,119654.44,2,148412.24,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9495,680,183768.47,1,164119.35,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9496,701,0.0,2,163457.55,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9497,684,0.0,2,144978.47,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9498,586,140900.97,1,67288.89,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9499,522,94049.92,2,103269.0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9500,739,98926.4,1,106969.98,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9501,835,142872.36,1,117632.63,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
9502,790,46057.96,2,189777.66,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9503,671,119769.77,1,66032.65,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9504,560,143244.97,1,98661.27,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
9505,651,79562.98,1,74687.37,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9506,682,0.0,2,149604.18,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
9507,808,0.0,1,79888.78,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9508,644,96659.64,2,138775.69,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9509,688,0.0,2,154695.57,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9510,617,165947.99,2,168834.38,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9511,738,92676.3,1,105817.63,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9512,663,83195.12,1,48682.1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9513,515,129387.94,1,147955.91,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9514,845,0.0,2,56185.98,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9515,639,130233.14,1,81861.1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9516,557,123502.53,1,69826.8,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9517,543,140894.06,2,118059.19,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9518,585,163867.86,1,112333.22,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9519,610,0.0,2,14546.76,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9520,727,93816.7,2,126172.11,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
9521,540,0.0,2,3560.0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9522,418,0.0,2,88878.15,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9523,660,114668.89,1,84605.0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9524,850,146756.68,1,78268.61,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9525,618,150213.71,1,120668.46,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
9526,642,111183.53,2,10063.75,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
9527,850,99816.46,1,163989.66,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9528,739,0.0,1,60584.33,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9529,508,0.0,2,94170.84,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9530,667,0.0,2,167181.77,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
9531,741,0.0,1,38914.51,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9532,592,0.0,2,91196.67,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9533,651,86714.06,1,85869.89,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
9534,773,0.0,2,57337.79,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
9535,850,132838.07,1,175347.28,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9536,550,128707.31,1,63092.65,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9537,783,0.0,2,109742.55,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9538,777,0.0,2,124489.88,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9539,659,123192.12,1,56971.41,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9540,727,115248.11,4,130752.01,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
9541,603,59360.77,1,191457.06,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9542,644,0.0,2,96442.86,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9543,647,112668.7,1,122584.29,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9544,648,138503.51,2,57215.85,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9545,721,0.0,1,195940.96,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9546,524,0.0,2,105448.74,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9547,626,0.0,2,37870.29,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9548,569,0.0,2,52534.81,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
9549,578,157267.95,2,141533.19,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9550,769,133871.05,1,50568.02,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9551,694,141989.27,2,26116.82,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9552,664,0.0,1,152054.33,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9553,646,0.0,2,1528.4,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9554,779,46388.16,3,127939.26,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9555,782,148666.99,1,2605.65,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
9556,769,115101.5,1,57841.89,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9557,655,148363.38,1,186995.17,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9558,623,0.0,1,5549.11,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
9559,705,144102.32,1,11682.36,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9560,686,128876.71,3,106939.34,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9561,678,118448.15,2,53172.02,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9562,738,0.0,2,114388.98,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9563,703,0.0,2,2151.17,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
9564,554,0.0,2,183492.9,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
9565,582,135979.01,4,76582.95,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9566,644,117271.8,2,104217.96,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9567,724,0.0,1,8982.75,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9568,593,0.0,2,9984.4,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9569,710,0.0,2,19500.1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9570,631,129205.49,1,79146.36,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9571,739,0.0,1,191694.77,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
9572,644,0.0,1,59645.24,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
9573,652,104015.54,2,55207.88,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9574,554,0.0,2,166177.3,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9575,483,0.0,2,136356.97,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9576,669,103873.39,1,148611.52,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
9577,841,112383.03,1,85516.37,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
9578,662,117731.79,2,55120.79,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9579,821,135827.33,2,131778.58,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9580,783,114135.17,1,153269.98,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9581,850,0.0,2,164864.67,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9582,559,118756.62,1,20367.68,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9583,602,98382.72,1,39542.0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9584,563,100520.92,1,19412.8,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9585,695,79858.13,2,127977.66,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9586,546,0.0,1,20508.85,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
9587,719,95052.29,1,176244.87,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
9588,539,177728.55,1,105013.63,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
9589,632,83116.68,1,27597.76,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
9590,772,111565.91,1,121073.23,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9591,708,83015.71,1,101089.76,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9592,668,124511.01,1,114258.18,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9593,738,130652.52,1,22762.23,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
9594,785,0.0,2,7008.65,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9595,597,0.0,2,81299.17,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9596,531,121854.45,1,147521.35,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9597,509,0.0,2,6177.83,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9598,508,86893.28,1,59374.82,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9599,749,79523.13,1,157648.12,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
9600,621,131033.76,1,75685.59,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9601,659,89939.62,1,136540.09,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9602,634,95727.05,1,97939.4,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
9603,675,0.0,2,36267.21,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
9604,770,155047.56,2,186064.34,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9605,736,0.0,2,176152.7,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9606,524,118569.03,2,82117.2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9607,674,0.0,1,151925.25,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9608,700,0.0,2,142287.65,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9609,741,0.0,2,36557.55,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9610,455,0.0,3,129975.34,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9611,608,130461.02,1,21967.15,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9612,776,0.0,2,53477.76,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9613,635,0.0,3,178067.33,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9614,746,0.0,2,171039.56,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
9615,692,0.0,2,150802.41,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
9616,683,61172.04,1,82951.12,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9617,591,90194.34,2,57064.57,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9618,581,95508.2,1,45755.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9619,684,99967.76,1,176882.08,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9620,561,101470.29,1,88838.14,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
9621,718,70541.06,1,88592.8,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
9622,590,112211.61,1,26261.42,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9623,573,154543.98,1,29586.73,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
9624,350,111098.85,1,172321.21,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
9625,504,131873.07,2,158036.72,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9626,813,137275.36,1,115733.16,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9627,641,153316.14,1,59927.99,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9628,662,0.0,2,44377.65,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9629,497,121250.04,1,79691.4,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
9630,716,109578.04,2,51503.51,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9631,526,53573.18,1,62830.97,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9632,760,58003.41,1,90346.1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9633,669,113000.66,1,40467.82,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9634,655,0.0,2,51620.94,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9635,547,0.0,1,65466.93,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
9636,648,139973.65,1,667.66,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9637,790,151290.16,1,172437.12,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
9638,744,121498.11,2,106061.47,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
9639,761,103515.39,2,177622.38,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9640,750,0.0,1,191520.5,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9641,680,0.0,2,95686.6,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9642,704,106687.76,1,173776.5,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9643,521,0.0,2,113089.43,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9644,452,0.0,2,149614.81,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9645,695,106089.2,1,99537.68,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9646,850,69608.14,1,97893.4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
9647,625,0.0,2,90.07,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9648,608,96202.32,1,161154.85,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9649,715,0.0,2,332.81,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
9650,834,0.0,2,66285.18,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9651,469,127818.52,1,163477.22,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9652,480,0.0,1,170332.67,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9653,527,137318.42,1,126144.96,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
9654,834,0.0,2,53437.1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9655,583,55776.39,2,26920.43,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9656,696,84421.62,1,52314.71,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
9657,606,83161.65,1,116885.59,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9658,713,0.0,2,126263.97,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9659,821,87807.29,2,64613.81,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
9660,550,0.0,2,89216.29,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9661,675,0.0,2,83419.15,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9662,748,0.0,2,123998.52,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9663,606,95293.86,2,96985.58,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
9664,726,92847.59,1,146154.06,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9665,547,0.0,2,18471.86,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9666,758,0.0,2,95009.6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9667,596,0.0,1,121175.86,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9668,720,0.0,2,77047.78,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9669,674,0.0,1,158049.9,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9670,756,0.0,2,147040.25,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9671,649,68345.86,2,142566.75,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
9672,613,76656.4,2,185483.24,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9673,643,0.0,2,155870.82,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
9674,600,0.0,2,121555.51,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9675,735,60374.98,1,40223.74,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9676,585,0.0,1,75503.6,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
9677,724,88046.88,1,186942.49,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
9678,635,0.0,2,117173.8,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9679,472,0.0,2,3453.4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
9680,590,0.0,2,48876.84,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9681,651,129968.67,1,11830.53,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
9682,686,157731.6,2,162820.6,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9683,606,0.0,2,36540.63,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9684,781,89276.48,1,6959.0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9685,593,138825.19,1,10828.78,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
9686,793,103729.79,2,80272.06,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
9687,791,75499.24,1,22184.14,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9688,850,169445.4,1,186335.07,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9689,698,111359.55,2,105715.01,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9690,846,142388.61,2,68393.64,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
9691,765,123311.39,2,82868.34,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
9692,574,115532.52,1,196257.67,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
9693,617,167273.71,1,93439.75,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9694,581,77886.53,2,150319.49,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9695,710,135795.63,1,46523.6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9696,550,97514.07,1,199138.84,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
9697,533,127545.56,2,79559.02,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
9698,779,106160.37,1,116893.87,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9699,763,0.0,2,153983.99,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
9700,563,143680.47,2,63531.19,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9701,678,124483.53,1,126253.31,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9702,644,86006.3,1,73922.95,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9703,682,111094.05,2,64679.3,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9704,625,0.0,2,157072.91,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9705,733,0.0,2,108377.82,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9706,512,0.0,2,88827.31,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9707,642,115171.71,1,37674.47,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9708,737,111543.26,2,106327.85,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9709,575,137936.94,1,84475.13,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9710,543,122304.65,2,33998.7,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
9711,521,120586.54,1,20491.15,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9712,637,0.0,2,197827.06,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9713,714,46520.69,1,96687.25,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9714,726,105473.74,1,46044.7,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9715,680,0.0,2,98949.85,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9716,812,115730.71,3,185599.34,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9717,757,145396.49,1,198341.15,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
9718,710,131078.42,2,119348.76,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
9719,516,128298.74,1,149614.17,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9720,803,165526.71,1,12328.08,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
9721,560,83714.41,1,33245.97,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
9722,679,0.0,2,2243.41,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
9723,526,125540.05,1,86786.41,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9724,485,100254.76,2,12706.67,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
9725,625,0.0,2,41295.1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9726,773,138150.57,1,177357.16,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9727,530,0.0,1,190663.89,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
9728,616,95984.21,1,115262.54,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9729,651,0.0,2,170099.23,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9730,586,136858.42,1,189143.94,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
9731,607,102609.0,1,163257.44,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9732,724,0.0,2,95562.81,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
